Offer,Description,Coupon Code,Image,Link,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Club Vistara SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Titan SBI Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Club Vistara SBI Card Prime,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Shaurya SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Reliance SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Yatra SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SimplySave SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Spar SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Simplysave Advantage SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Max SBI Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Lifestyle Home Centre SBI Card,,,,
